Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	SCF ubiquitin ligase complex (GO:0019005)	15/58	1.109030e-01	8.262274e-01	0	0	1.520188e+00	3.343044e+00	FBXW4;CUL5;FBXO27;FBXL19;CCNF;CUL1;FBXO48;CKS1B;FBXL20;CUL4A;FBXO6;FBXL3;FBXO7;FBXL4;FBXL7
GO_Cellular_Component_2021	plasma membrane raft (GO:0044853)	20/82	1.195952e-01	8.628636e-01	0	0	1.406007e+00	2.985856e+00	CHRNA3;ASAH2;SRC;CAV1;INSR;PTCH1;MYOF;ATP2B4;TFPI;LRP8;LRP6;KIF18A;DLC1;KCNMA1;FLOT1;PACSIN2;CDH13;LCP2;BVES;SKAP1
GO_Cellular_Component_2021	pi-body (GO:0071546)	3/7	1.261377e-01	8.628636e-01	0	0	3.265734e+00	6.761315e+00	DDX4;MOV10L1;TDRD5
GO_Cellular_Component_2021	P granule (GO:0043186)	6/19	1.275328e-01	8.628636e-01	0	0	2.010185e+00	4.139739e+00	EXD1;MOV10;DDX4;HENMT1;MOV10L1;TDRD5
GO_Cellular_Component_2021	germ plasm (GO:0060293)	5/15	1.319586e-01	8.628636e-01	0	0	2.177519e+00	4.410057e+00	EXD1;MOV10;DDX4;HENMT1;MOV10L1
GO_Cellular_Component_2021	prespliceosome (GO:0071010)	5/15	1.319586e-01	8.628636e-01	0	0	2.177519e+00	4.410057e+00	SF3A2;U2AF2;PRPF40B;LUC7L3;LUC7L2
GO_Cellular_Component_2021	U2-type prespliceosome (GO:0071004)	5/15	1.319586e-01	8.628636e-01	0	0	2.177519e+00	4.410057e+00	SF3A2;U2AF2;PRPF40B;LUC7L3;LUC7L2
GO_Cellular_Component_2021	integral component of postsynaptic density membrane (GO:0099061)	4/11	1.331937e-01	8.628636e-01	0	0	2.488385e+00	5.016463e+00	LRFN2;ADAM22;LRRC4C;SORCS3
GO_Cellular_Component_2021	intrinsic component of postsynaptic density membrane (GO:0099146)	4/11	1.331937e-01	8.628636e-01	0	0	2.488385e+00	5.016463e+00	LRFN2;ADAM22;LRRC4C;SORCS3
GO_Cellular_Component_2021	primary lysosome (GO:0005766)	4/11	1.331937e-01	8.628636e-01	0	0	2.488385e+00	5.016463e+00	SNAP23;STXBP2;ANXA11;OLFM4
GO_Cellular_Component_2021	clathrin-coated vesicle (GO:0030136)	19/80	1.536097e-01	9.530873e-01	0	0	1.357322e+00	2.542727e+00	CEMIP;HIP1;SFTPC;TNK2;VPS33B;ECE1;IGF2R;SNAP91;GGA2;SNX3;MYO1E;LMBRD1;FCHO1;RAB35;MYO6;NUMB;AAK1;ATP7A;CLVS1
GO_Cellular_Component_2021	condensed nuclear chromosome (GO:0000794)	6/20	1.548731e-01	9.530873e-01	0	0	1.866485e+00	3.481274e+00	RAD50;NIFK;DMC1;RGS12;LRPPRC;TTN
GO_Cellular_Component_2021	postsynaptic density membrane (GO:0098839)	6/20	1.548731e-01	9.530873e-01	0	0	1.866485e+00	3.481274e+00	DLG1;DAGLA;DLG2;DLG4;ATP2B2;GRM1
GO_Cellular_Component_2021	neuromuscular junction (GO:0031594)	10/38	1.580713e-01	9.530873e-01	0	0	1.555732e+00	2.869873e+00	CHRNA1;UNC13B;FCHSD1;UNC13C;DLG1;UNC13A;DLG2;DLG4;CHRNE;SYNC
GO_Cellular_Component_2021	platelet alpha granule (GO:0031091)	21/90	1.587471e-01	9.530873e-01	0	0	1.326321e+00	2.441018e+00	FGA;ACTN2;EGF;ACTN1;HGF;PCDH7;VPS33B;FN1;PDGFA;IGF1;PPBP;THBS2;CLU;CYB5R1;F8;TIMP1;ALDOA;A2M;LEFTY2;VTI1B;PF4
GO_Cellular_Component_2021	secondary lysosome (GO:0005767)	5/16	1.639070e-01	9.530873e-01	0	0	1.979441e+00	3.579731e+00	MAP1LC3A;LRRK2;PLEKHM1;ADAM8;PIK3C3
GO_Cellular_Component_2021	integral component of nuclear inner membrane (GO:0005639)	4/12	1.716360e-01	9.530873e-01	0	0	2.177203e+00	3.837059e+00	P2RX7;P2RX6;P2RX5;P2RX3
GO_Cellular_Component_2021	intrinsic component of nuclear inner membrane (GO:0031229)	4/12	1.716360e-01	9.530873e-01	0	0	2.177203e+00	3.837059e+00	P2RX7;P2RX6;P2RX5;P2RX3
GO_Cellular_Component_2021	astrocyte projection (GO:0097449)	3/8	1.748393e-01	9.530873e-01	0	0	2.612426e+00	4.555779e+00	GRM3;GRM2;SLC1A2
GO_Cellular_Component_2021	clathrin-sculpted gamma-aminobutyric acid transport vesicle (GO:0061200)	3/8	1.748393e-01	9.530873e-01	0	0	2.612426e+00	4.555779e+00	SYT1;DNAJC5;GAD1
GO_Cellular_Component_2021	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane (GO:0061202)	3/8	1.748393e-01	9.530873e-01	0	0	2.612426e+00	4.555779e+00	SYT1;DNAJC5;GAD1
GO_Cellular_Component_2021	dendritic spine membrane (GO:0032591)	3/8	1.748393e-01	9.530873e-01	0	0	2.612426e+00	4.555779e+00	DAGLA;ATP2B2;SHISA6
GO_Cellular_Component_2021	ESC/E(Z) complex (GO:0035098)	3/8	1.748393e-01	9.530873e-01	0	0	2.612426e+00	4.555779e+00	HDAC2;AEBP2;EZH2
GO_Cellular_Component_2021	exocytic vesicle (GO:0070382)	8/30	1.840077e-01	9.766541e-01	0	0	1.583754e+00	2.680943e+00	SYT1;SYT10;SYTL1;IGF1;SYT9;SYTL5;NKD2;SYTL2
GO_Cellular_Component_2021	postsynaptic specialization membrane (GO:0099634)	6/21	1.845197e-01	9.766541e-01	0	0	1.741946e+00	2.943887e+00	DLG1;DAGLA;DLG2;DLG4;ATP2B2;GRM1
GO_Cellular_Component_2021	cell projection membrane (GO:0031253)	21/92	1.857172e-01	9.766541e-01	0	0	1.288801e+00	2.169735e+00	EVC2;PEX19;PTCH1;SYTL1;CASK;ASAP1;EFCAB7;ANTXR1;PKD1;PLB1;SYNE2;EVC;RAB35;SCNN1A;TBC1D10C;ITGAV;DMD;CNGA4;UTRN;SHANK2;GPR157
GO_Cellular_Component_2021	endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	12/49	1.918571e-01	9.768568e-01	0	0	1.412748e+00	2.332454e+00	GOLGA2;LAMP5;LMAN1;MCFD2;F8;KDELR1;TAP1;MGAT1;AREG;CTSC;CD55;TM6SF2
GO_Cellular_Component_2021	bicellular tight junction (GO:0005923)	18/78	1.948033e-01	9.768568e-01	0	0	1.307045e+00	2.138018e+00	DDX58;MAGI2;FRMD4A;CGN;MPP7;MTDH;TJP1;DLG1;OCLN;CLMP;EPCAM;PARD3;UBN1;AMOTL2;STRN;AMOTL1;ECT2;BVES
GO_Cellular_Component_2021	desmosome (GO:0030057)	5/17	1.985498e-01	9.768568e-01	0	0	1.814376e+00	2.933329e+00	KAZN;DSG2;PKP4;DSC2;DSC3
GO_Cellular_Component_2021	endosome lumen (GO:0031904)	7/26	1.991685e-01	9.768568e-01	0	0	1.604459e+00	2.588962e+00	AP4M1;RAB32;CTSK;IL12A;PDLIM4;AP4B1;PRLR
GO_Cellular_Component_2021	asymmetric synapse (GO:0032279)	29/133	2.054325e-01	9.768568e-01	0	0	1.215177e+00	1.923185e+00	CHRNA3;CABP1;CACNA1C;SLC8A1;ADD1;SLC8A2;RPS19;PTK2B;NOS1;PDLIM5;MPP2;DTNB;KCND3;MX2;MAGI2;IQSEC3;SIGMAR1;SRCIN1;SHISA6;DNM2;DNM3;ARHGEF9;DLG2;DLG4;DNAJC6;LRRC7;DLG5;STRN;SHANK2
GO_Cellular_Component_2021	catenin complex (GO:0016342)	8/31	2.099909e-01	9.768568e-01	0	0	1.514802e+00	2.364138e+00	CDH6;CDH22;CDH12;CDHR3;CDH24;CDH13;CTNNB1;CDH8
GO_Cellular_Component_2021	coated vesicle (GO:0030135)	19/84	2.124353e-01	9.768568e-01	0	0	1.273480e+00	1.972771e+00	HIP1;LMAN1L;TNK2;VPS33B;SNAP91;HSPD1;GOLGA2;GGA2;SNX3;LMAN1;F8;LMBRD1;FCHO1;PITPNM3;NUMB;AAK1;CTSC;ERGIC1;CLVS1
GO_Cellular_Component_2021	spanning component of plasma membrane (GO:0044214)	4/13	2.133196e-01	9.768568e-01	0	0	1.935173e+00	2.989772e+00	SLC24A4;SLC15A2;NPC1L1;TRPM4
GO_Cellular_Component_2021	clathrin coat of trans-Golgi network vesicle (GO:0030130)	3/9	2.276465e-01	9.768568e-01	0	0	2.176888e+00	3.221710e+00	AP1G2;AP1S1;NCALD
GO_Cellular_Component_2021	pseudopodium (GO:0031143)	3/9	2.276465e-01	9.768568e-01	0	0	2.176888e+00	3.221710e+00	ACTN3;ACTN2;ACTN1
GO_Cellular_Component_2021	transferase complex, transferring phosphorus-containing groups (GO:0061695)	3/9	2.276465e-01	9.768568e-01	0	0	2.176888e+00	3.221710e+00	PRPSAP1;TERT;IGF1R
GO_Cellular_Component_2021	tight junction (GO:0070160)	19/85	2.285852e-01	9.768568e-01	0	0	1.254108e+00	1.850870e+00	DDX58;MAGI2;FRMD4A;CGN;SIPA1L3;MPP7;MTDH;TJP1;DLG1;OCLN;CLMP;EPCAM;PARD3;UBN1;AMOTL2;STRN;AMOTL1;ECT2;BVES
GO_Cellular_Component_2021	bleb (GO:0032059)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	P2RX7;ANLN
GO_Cellular_Component_2021	clathrin-sculpted monoamine transport vesicle (GO:0070081)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	SYT1;SLC18A1
GO_Cellular_Component_2021	clathrin-sculpted monoamine transport vesicle membrane (GO:0070083)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	SYT1;SLC18A1
GO_Cellular_Component_2021	early endosome lumen (GO:0031905)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	RAB32;PDLIM4
GO_Cellular_Component_2021	elastic fiber (GO:0071953)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	ELN;FBLN1
GO_Cellular_Component_2021	filtration diaphragm (GO:0036056)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	MAGI2;IQGAP1
GO_Cellular_Component_2021	MPP7-DLG1-LIN7 complex (GO:0097025)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	DLG1;MPP7
GO_Cellular_Component_2021	neuronal dense core vesicle (GO:0098992)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	VPS13A;KIF1A
GO_Cellular_Component_2021	PCAF complex (GO:0000125)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	TADA2A;TRRAP
GO_Cellular_Component_2021	phosphatidylinositol 3-kinase complex, class I (GO:0097651)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	PIK3R1;PIK3R5
GO_Cellular_Component_2021	slit diaphragm (GO:0036057)	2/5	2.360191e-01	9.768568e-01	0	0	2.902276e+00	4.190429e+00	MAGI2;IQGAP1
GO_Cellular_Component_2021	basolateral plasma membrane (GO:0016323)	32/151	2.420111e-01	9.924674e-01	0	0	1.171726e+00	1.662411e+00	LRP1;SLC2A1;SLC40A1;NOD1;SLC4A2;PTH1R;ABCC10;PKD1;EGFR;BEST1;NKD2;EPCAM;ERBB4;FLOT1;ATP7A;STX2;LDLR;SLC19A1;ABCC4;ABCC1;ANXA2;SLC16A12;ANK2;SLCO1C1;TJP1;DLG1;DLG2;LRRC7;MYO1A;SLC26A7;CTNNB1;SLC22A7
GO_Cellular_Component_2021	glial cell projection (GO:0097386)	4/14	2.573874e-01	9.999896e-01	0	0	1.741548e+00	2.363582e+00	GRM3;GRM2;SLC1A2;ABCA7
GO_Cellular_Component_2021	platelet dense granule lumen (GO:0031089)	4/14	2.573874e-01	9.999896e-01	0	0	1.741548e+00	2.363582e+00	ECM1;TIMP3;CTSW;FAM3C
GO_Cellular_Component_2021	mitochondrial envelope (GO:0005740)	27/127	2.589446e-01	9.999896e-01	0	0	1.176283e+00	1.589325e+00	MAOB;LRRK2;HTRA2;ABCB8;OPA1;IKBKE;COA4;PRELID2;UQCC2;MX2;VPS13A;TIMM23;VRK2;SLC9B2;DNM2;DNM3;RNF144B;GATM;IFI27;STAR;GPAM;LYRM7;VDAC1;NDUFS1;TMBIM6;FBXL4;THOP1
GO_Cellular_Component_2021	melanosome (GO:0042470)	7/28	2.590034e-01	9.999896e-01	0	0	1.451475e+00	1.960817e+00	RAB32;MLANA;SGSM2;SYTL1;MYO5A;ATP7A;SYTL2
GO_Cellular_Component_2021	nuclear inner membrane (GO:0005637)	7/28	2.590034e-01	9.999896e-01	0	0	1.451475e+00	1.960817e+00	TMEM120B;DPY19L1;TMX4;SMAD3;IFI27;EMD;TM7SF2
GO_Cellular_Component_2021	dendrite (GO:0030425)	55/270	2.590943e-01	9.999896e-01	0	0	1.114965e+00	1.505831e+00	CHRM2;TENM2;DAGLA;KCNC3;LRRK2;GRIK3;ELAVL4;HTR2C;CLU;SLC8A1;SLC8A2;LAMP5;SGCE;C4A;HTR7;CALB1;OPA1;KIF1C;DIP2B;KIF1A;BSN;EPHB2;RGS8;ATP7A;SPG11;EPHA5;EPHA4;CDKL5;DSCAM;MAGI2;COBL;OPRM1;PRSS12;SRCIN1;GABRG1;RPL28;CHRNA3;HTT;ADCY2;GIGYF2;RELN;HRH3;MAP2;NTF3;ABL1;PTK2B;APOD;BRINP3;FARP1;MPP2;INSR;DLG4;NF1;STRN;RGS12
GO_Cellular_Component_2021	cytoplasmic dynein complex (GO:0005868)	5/19	2.739122e-01	9.999896e-01	0	0	1.554988e+00	2.013628e+00	DYNC2H1;DYNC1H1;DYNC1I2;NUDCD3;DYNLL1
GO_Cellular_Component_2021	apical junction complex (GO:0043296)	21/98	2.787525e-01	9.999896e-01	0	0	1.187934e+00	1.517504e+00	DDX58;MAGI2;FBF1;FRMD4A;CGN;MPP7;PLEKHA7;MTDH;PARD3B;TJP1;DLG1;OCLN;CLMP;EPCAM;PARD3;UBN1;AMOTL2;STRN;AMOTL1;ECT2;BVES
GO_Cellular_Component_2021	vesicle membrane (GO:0012506)	16/73	2.807420e-01	9.999896e-01	0	0	1.222535e+00	1.553010e+00	RYR1;RYR2;ANXA4;GAD1;DYSF;HTT;ITPR2;FMN2;RYR3;LAMP5;DGKQ;MYO5B;AP1S2;AP1S1;AP1S3;NOS1
GO_Cellular_Component_2021	apical dendrite (GO:0097440)	3/10	2.828598e-01	9.999896e-01	0	0	1.865789e+00	2.356126e+00	MAP2;PTK2B;CLU
GO_Cellular_Component_2021	pigment granule (GO:0048770)	6/24	2.840753e-01	9.999896e-01	0	0	1.451354e+00	1.826551e+00	RAB32;MLANA;SGSM2;SYTL1;MYO5A;SYTL2
GO_Cellular_Component_2021	integral component of postsynaptic specialization membrane (GO:0099060)	4/15	3.029978e-01	9.999896e-01	0	0	1.583128e+00	1.890302e+00	LRFN2;ADAM22;SORCS3;LRRC4C
GO_Cellular_Component_2021	PRC1 complex (GO:0035102)	4/15	3.029978e-01	9.999896e-01	0	0	1.583128e+00	1.890302e+00	PHC2;CBX2;PCGF2;PHC3
GO_Cellular_Component_2021	chromocenter (GO:0010369)	2/6	3.123477e-01	9.999896e-01	0	0	2.176573e+00	2.532743e+00	MBD6;SALL1
GO_Cellular_Component_2021	cortical endoplasmic reticulum (GO:0032541)	2/6	3.123477e-01	9.999896e-01	0	0	2.176573e+00	2.532743e+00	ASPH;EMD
GO_Cellular_Component_2021	cyclin/CDK positive transcription elongation factor complex (GO:0008024)	2/6	3.123477e-01	9.999896e-01	0	0	2.176573e+00	2.532743e+00	CCNK;CDK12
GO_Cellular_Component_2021	phosphatidylinositol 3-kinase complex, class III (GO:0035032)	2/6	3.123477e-01	9.999896e-01	0	0	2.176573e+00	2.532743e+00	BECN1;PIK3C3
GO_Cellular_Component_2021	signal recognition particle, endoplasmic reticulum targeting (GO:0005786)	2/6	3.123477e-01	9.999896e-01	0	0	2.176573e+00	2.532743e+00	SRP19;SRP72
GO_Cellular_Component_2021	excitatory synapse (GO:0060076)	6/25	3.196249e-01	9.999896e-01	0	0	1.374882e+00	1.568200e+00	DLG4;PALLD;SLC17A7;BSN;FGFR2;SHISA6
GO_Cellular_Component_2021	cullin-RING ubiquitin ligase complex (GO:0031461)	32/157	3.221532e-01	9.999896e-01	0	0	1.115068e+00	1.263069e+00	CUL9;DET1;CUL5;FBXO27;CCNF;CUL1;FBXO48;KLHL13;CKS1B;DCAF15;FBXL20;CDC27;SPOP;ZSWIM8;FBXO6;ZSWIM6;DCAF11;FBXO7;ZSWIM5;WDTC1;FBXW4;FBXL19;KLHL3;CDC20B;CUL4A;KCTD10;GAN;FBXL3;KCTD17;FBXL4;ANAPC1;FBXL7
GO_Cellular_Component_2021	cyclin-dependent protein kinase holoenzyme complex (GO:0000307)	7/30	3.231185e-01	9.999896e-01	0	0	1.325096e+00	1.497009e+00	CCNA2;CCNK;CCNE2;CCNF;CDK12;CKS1B;CCNJL
GO_Cellular_Component_2021	cytoplasmic side of plasma membrane (GO:0009898)	12/55	3.253260e-01	9.999896e-01	0	0	1.215171e+00	1.364549e+00	IKBKB;DLG1;TRAF3;MYH9;HTRA2;GNB1L;PKP4;LITAF;SPTB;GEM;EXOC1;PTPN3
GO_Cellular_Component_2021	intermediate filament (GO:0005882)	11/50	3.259462e-01	9.999896e-01	0	0	1.228127e+00	1.376758e+00	MACF1;CLIP1;BFSP1;DST;KRT2;MICAL1;FBF1;TLK2;KRT10;VIM;PRPH
GO_Cellular_Component_2021	CD40 receptor complex (GO:0035631)	3/11	3.389845e-01	9.999896e-01	0	0	1.632465e+00	1.766002e+00	IKBKB;TRAF3;HTRA2
GO_Cellular_Component_2021	Golgi medial cisterna (GO:0005797)	3/11	3.389845e-01	9.999896e-01	0	0	1.632465e+00	1.766002e+00	SLC10A7;MAN2A1;ST3GAL1
GO_Cellular_Component_2021	intracellular vesicle (GO:0097708)	3/11	3.389845e-01	9.999896e-01	0	0	1.632465e+00	1.766002e+00	PLCG2;ABCA13;EGFR
GO_Cellular_Component_2021	Sin3 complex (GO:0016580)	3/11	3.389845e-01	9.999896e-01	0	0	1.632465e+00	1.766002e+00	HDAC2;CSNK2A1;SIN3A
GO_Cellular_Component_2021	spindle microtubule (GO:0005876)	13/61	3.475660e-01	9.999896e-01	0	0	1.179260e+00	1.246242e+00	PARP4;CCDC57;PLK1;KIF11;HAUS2;CENPE;KIF18A;CAPN6;FAM161A;KIF2A;PRC1;KNTC1;CLASP1
GO_Cellular_Component_2021	platelet dense granule (GO:0042827)	5/21	3.539269e-01	9.999896e-01	0	0	1.360447e+00	1.413048e+00	ABCC4;ECM1;TIMP3;CTSW;FAM3C
GO_Cellular_Component_2021	synaptic membrane (GO:0097060)	6/26	3.557619e-01	9.999896e-01	0	0	1.306057e+00	1.349802e+00	DLG1;DAGLA;DLG4;AKAP9;ATP2B2;SHISA6
GO_Cellular_Component_2021	Golgi stack (GO:0005795)	7/31	3.561140e-01	9.999896e-01	0	0	1.269806e+00	1.311080e+00	PLK3;STX16;MGAT4A;AKAP9;LPCAT2;COG2;GOLPH3L
GO_Cellular_Component_2021	transcription factor TFIID complex (GO:0005669)	7/31	3.561140e-01	9.999896e-01	0	0	1.269806e+00	1.311080e+00	TAF7L;TBP;ERCC3;TAF4B;GTF2H2;GTF2E2;TAF1
GO_Cellular_Component_2021	chromosome (GO:0005694)	32/160	3.649876e-01	9.999896e-01	0	0	1.088731e+00	1.097324e+00	L3MBTL1;MDC1;SETD2;CDCA2;BRCA1;SMC2;RECQL4;SYCE1;RECQL5;FIGNL1;EXOSC8;SURF6;SMARCE1;UTP6;XRCC4;NIFK;TEX12;CDYL;ESCO2;MLH1;ETV4;SPIDR;ZFX;CENPE;STAG1;FANCD2;POLR1A;UVSSA;DMC1;RAD1;RHNO1;ATR
GO_Cellular_Component_2021	early endosome (GO:0005769)	52/266	3.823158e-01	9.999896e-01	0	0	1.058279e+00	1.017544e+00	NRP1;DAGLA;DYSF;PCSK9;PTPN23;ZFYVE28;LAMP5;AP4M1;TOM1;FLOT1;ANKFY1;PMEPA1;ATP7A;EPHB1;EPHA4;DTX3L;PLA2G4E;SPHK1;VPS33B;KREMEN2;VAMP8;RAB32;RABEP1;WDR81;RAPGEF1;ATP6V0D2;LRP1;TGFBRAP1;HTT;TMEM163;EGFR;TM9SF4;PLD3;HSPD1;LRP6;SNX3;GGA2;RPS6KC1;MICALL1;LDLR;PDLIM4;ATP9A;VTI1B;TBC1D16;OSBPL6;CAV1;MYO5A;SNX21;IGF2R;BAIAP3;NF2;ATP13A3
GO_Cellular_Component_2021	AP-1 adaptor complex (GO:0030121)	2/7	3.868318e-01	9.999896e-01	0	0	1.741151e+00	1.653685e+00	AP1G2;AP1S1
GO_Cellular_Component_2021	astral microtubule (GO:0000235)	2/7	3.868318e-01	9.999896e-01	0	0	1.741151e+00	1.653685e+00	KIF18A;FAM161A
GO_Cellular_Component_2021	cytolytic granule (GO:0044194)	2/7	3.868318e-01	9.999896e-01	0	0	1.741151e+00	1.653685e+00	STXBP2;GZMB
GO_Cellular_Component_2021	protein kinase complex (GO:1902911)	2/7	3.868318e-01	9.999896e-01	0	0	1.741151e+00	1.653685e+00	INSR;IGF1R
GO_Cellular_Component_2021	trans-Golgi network membrane (GO:0032588)	20/99	3.883117e-01	9.999896e-01	0	0	1.102291e+00	1.042709e+00	CABP7;STX16;COG4;COG2;GOLPH3L;AP4B1;IGF2R;BAIAP3;AP4M1;HTR7;KIF13A;AP1S2;AP1S1;ARFIP2;AP1S3;ATP7A;ST3GAL1;ATP9A;CALN1;CLVS1
GO_Cellular_Component_2021	ionotropic glutamate receptor complex (GO:0008328)	7/32	3.893861e-01	9.999896e-01	0	0	1.218938e+00	1.149683e+00	GRID2;DLG4;GRIK3;VWC2L;GRIK4;PTK2B;SHISA6
GO_Cellular_Component_2021	autophagosome membrane (GO:0000421)	5/22	3.944454e-01	9.999896e-01	0	0	1.280342e+00	1.191069e+00	MAP1LC3A;ATG16L2;WDR81;WDFY3;PRKD1
GO_Cellular_Component_2021	integral component of mitochondrial outer membrane (GO:0031307)	5/22	3.944454e-01	9.999896e-01	0	0	1.280342e+00	1.191069e+00	FIS1;CPT1A;DMPK;MUL1;MFF
GO_Cellular_Component_2021	Set1C/COMPASS complex (GO:0048188)	3/12	3.947674e-01	9.999896e-01	0	0	1.450991e+00	1.348636e+00	SETD1B;SETD1A;HCFC1
GO_Cellular_Component_2021	Swr1 complex (GO:0000812)	3/12	3.947674e-01	9.999896e-01	0	0	1.450991e+00	1.348636e+00	SRCAP;TRRAP;EP400
GO_Cellular_Component_2021	transcription factor TFIIH holo complex (GO:0005675)	3/12	3.947674e-01	9.999896e-01	0	0	1.450991e+00	1.348636e+00	ERCC3;MMS19;GTF2H2
GO_Cellular_Component_2021	U2-type catalytic step 1 spliceosome (GO:0071006)	3/12	3.947674e-01	9.999896e-01	0	0	1.450991e+00	1.348636e+00	CWC22;CASC3;MAGOHB
GO_Cellular_Component_2021	intermediate filament cytoskeleton (GO:0045111)	17/84	4.000866e-01	9.999896e-01	0	0	1.104686e+00	1.011975e+00	MACF1;DST;SYCE1L;KRT2;KRT10;SMG7;SYNE2;CLIP1;MMP14;NDOR1;BFSP1;MICAL1;TLK2;VIM;PHLDB2;MDN1;PRPH
GO_Cellular_Component_2021	condensed chromosome (GO:0000793)	11/54	4.289693e-01	9.999896e-01	0	0	1.113608e+00	9.425241e-01	L3MBTL1;CENPE;RAD50;NIFK;XRCC4;FANCD2;DMC1;RGS12;LRPPRC;SMC2;TTN
GO_Cellular_Component_2021	intrinsic component of mitochondrial outer membrane (GO:0031306)	5/23	4.347168e-01	9.999896e-01	0	0	1.209137e+00	1.007284e+00	FIS1;CPT1A;DMPK;MUL1;MFF
GO_Cellular_Component_2021	peroxisome (GO:0005777)	25/128	4.381408e-01	9.999896e-01	0	0	1.056662e+00	8.719735e-01	PEX11A;ECI2;MIEF1;MFF;DDO;CRYM;FIS1;SZT2;PEX19;PNPLA8;IDH1;ECH1;MUL1;PIPOX;MYO5A;PEX10;PEX12;PEX5L;ATM;PIK3C3;TRIM37;VIM;ACOT6;TKT;CRAT
GO_Cellular_Component_2021	GABA-ergic synapse (GO:0098982)	4/18	4.415861e-01	9.999896e-01	0	0	1.243657e+00	1.016543e+00	ATP2B2;BSN;CBLN4;MDGA1
GO_Cellular_Component_2021	integral component of peroxisomal membrane (GO:0005779)	3/13	4.492017e-01	9.999896e-01	0	0	1.305811e+00	1.045019e+00	FIS1;PEX11A;PEX12
GO_Cellular_Component_2021	extrinsic component of external side of plasma membrane (GO:0031232)	2/8	4.574959e-01	9.999896e-01	0	0	1.450870e+00	1.134562e+00	PCSK9;WNT2
GO_Cellular_Component_2021	RISC-loading complex (GO:0070578)	2/8	4.574959e-01	9.999896e-01	0	0	1.450870e+00	1.134562e+00	AGO1;DICER1
GO_Cellular_Component_2021	vacuolar membrane (GO:0005774)	9/45	4.699517e-01	9.999896e-01	0	0	1.088184e+00	8.217154e-01	LMBRD1;MAP1LC3A;ATG16L2;WDR81;MAN2B2;PRKD1;ATP6V0D2;ARL8A;ATP6V1F
GO_Cellular_Component_2021	Golgi-associated vesicle membrane (GO:0030660)	5/24	4.743593e-01	9.999896e-01	0	0	1.145428e+00	8.542490e-01	KDELR1;PI4KA;ZDHHC13;CNGA4;PKD1
GO_Cellular_Component_2021	INO80-type complex (GO:0097346)	5/24	4.743593e-01	9.999896e-01	0	0	1.145428e+00	8.542490e-01	SRCAP;TRRAP;EP400;INO80;NFRKB
GO_Cellular_Component_2021	smooth endoplasmic reticulum (GO:0005790)	4/19	4.862991e-01	9.999896e-01	0	0	1.160675e+00	8.367671e-01	RYR1;RYR2;SLMAP;RYR3
GO_Cellular_Component_2021	nuclear chromosome (GO:0000228)	16/83	4.892016e-01	9.999896e-01	0	0	1.039425e+00	7.431689e-01	GINS1;SMARCE1;SRCAP;NIFK;TRRAP;INO80;SPIDR;LRPPRC;SMC2;TTN;RAD50;FIGNL1;DMC1;EP400;RGS12;NFRKB
GO_Cellular_Component_2021	intrinsic component of peroxisomal membrane (GO:0031231)	3/14	5.015147e-01	9.999896e-01	0	0	1.187028e+00	8.191949e-01	FIS1;PEX11A;PEX12
GO_Cellular_Component_2021	nBAF complex (GO:0071565)	3/14	5.015147e-01	9.999896e-01	0	0	1.187028e+00	8.191949e-01	SMARCE1;DPF3;ARID1B
GO_Cellular_Component_2021	TIM23 mitochondrial import inner membrane translocase complex (GO:0005744)	3/14	5.015147e-01	9.999896e-01	0	0	1.187028e+00	8.191949e-01	TIMM23;ROMO1;TIMM50
GO_Cellular_Component_2021	Cul3-RING ubiquitin ligase complex (GO:0031463)	7/36	5.205409e-01	9.999896e-01	0	0	1.050550e+00	6.858902e-01	GAN;KCTD10;SPOP;ZSWIM8;KLHL3;KLHL13;KCTD17
GO_Cellular_Component_2021	insulin-responsive compartment (GO:0032593)	2/9	5.231671e-01	9.999896e-01	0	0	1.243526e+00	8.056240e-01	DENND4C;MYO5A
GO_Cellular_Component_2021	late endosome lumen (GO:0031906)	2/9	5.231671e-01	9.999896e-01	0	0	1.243526e+00	8.056240e-01	SFTPC;IL12A
GO_Cellular_Component_2021	outer dynein arm (GO:0036157)	2/9	5.231671e-01	9.999896e-01	0	0	1.243526e+00	8.056240e-01	DNAH5;DNAL1
