Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	protein serine/threonine kinase inhibitor activity (GO:0030291)	8/30	1.840077e-01	9.230189e-01	0	0	1.583754e+00	2.680943e+00	HEXIM2;CDKN2C;PRKAR1B;INCA1;PRKAG2;PKIG;YWHAG;CIT
GO_Molecular_Function_2021	WW domain binding (GO:0050699)	8/30	1.840077e-01	9.230189e-01	0	0	1.583754e+00	2.680943e+00	PRRG4;TCEAL3;TNK2;SCNN1A;PMEPA1;CDC25C;KIF20B;LITAF
GO_Molecular_Function_2021	postsynaptic neurotransmitter receptor activity (GO:0098960)	6/21	1.845197e-01	9.230189e-01	0	0	1.741946e+00	2.943887e+00	CHRNA1;CHRNA3;CHRNA5;CHRNE;ANXA9;GRM1
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	11/44	1.860984e-01	9.230189e-01	0	0	1.451959e+00	2.441440e+00	CCNA2;HEXIM2;CCNK;CDKN2C;CCNE2;CCNF;INCA1;CCNYL1;CCNL2;CKS1B;CCNJL
GO_Molecular_Function_2021	low-density lipoprotein particle binding (GO:0030169)	5/17	1.985498e-01	9.230189e-01	0	0	1.814376e+00	2.933329e+00	COLEC12;STAB2;PCSK9;CDH13;LDLR
GO_Molecular_Function_2021	phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	7/26	1.991685e-01	9.230189e-01	0	0	1.604459e+00	2.588962e+00	HIP1;PLEKHA1;PLA2G4E;MAPKAP1;AKT1;ARAP3;PLEKHA4
GO_Molecular_Function_2021	protein kinase C binding (GO:0005080)	11/45	2.073319e-01	9.230189e-01	0	0	1.409168e+00	2.217233e+00	HDAC5;TOP2B;CCDC88A;TWF2;ABL1;ITGAV;AVPR1A;PDLIM5;ADCY6;YWHAG;HDAC7
GO_Molecular_Function_2021	acid-thiol ligase activity (GO:0016878)	4/13	2.133196e-01	9.230189e-01	0	0	1.935173e+00	2.989772e+00	ACSS2;ACSL1;ACSS1;SLC27A5
GO_Molecular_Function_2021	microtubule minus-end binding (GO:0051011)	4/13	2.133196e-01	9.230189e-01	0	0	1.935173e+00	2.989772e+00	MACF1;TUBGCP6;TUBGCP3;CAMSAP1
GO_Molecular_Function_2021	monovalent cation:proton antiporter activity (GO:0005451)	4/13	2.133196e-01	9.230189e-01	0	0	1.935173e+00	2.989772e+00	SLC9A2;SLC9A8;SLC9A9;SLC9B2
GO_Molecular_Function_2021	P-type ion transporter activity (GO:0015662)	4/13	2.133196e-01	9.230189e-01	0	0	1.935173e+00	2.989772e+00	ATP2B4;ATP2A1;ATP2B2;ATP7A
GO_Molecular_Function_2021	DNA polymerase activity (GO:0034061)	6/22	2.161643e-01	9.230189e-01	0	0	1.632974e+00	2.501253e+00	POLQ;POLN;TERT;POLM;POLE2;POLE
GO_Molecular_Function_2021	K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	6/22	2.161643e-01	9.230189e-01	0	0	1.632974e+00	2.501253e+00	ZRANB3;WDR81;UIMC1;TNFAIP3;IKBKE;OPTN
GO_Molecular_Function_2021	protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	6/22	2.161643e-01	9.230189e-01	0	0	1.632974e+00	2.501253e+00	DUSP3;MTMR3;DUSP18;SBF1;DUSP16;CDKN3
GO_Molecular_Function_2021	metalloexopeptidase activity (GO:0008235)	13/55	2.162035e-01	9.230189e-01	0	0	1.348224e+00	2.064853e+00	CPM;CPA2;METAP1D;AGTPBP1;CPN1;ZMPSTE24;AGBL5;NPEPPS;AGBL4;MMP14;AGBL1;RNPEP;CPA6
GO_Molecular_Function_2021	NADP binding (GO:0050661)	9/36	2.182048e-01	9.230189e-01	0	0	1.451717e+00	2.209979e+00	HSD11B1;NDOR1;DPYD;ME3;KCNAB1;NOS1;CRYM;CRYZ;TM7SF2
GO_Molecular_Function_2021	double-stranded telomeric DNA binding (GO:0003691)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	HMBOX1;RAD50;XRCC6
GO_Molecular_Function_2021	endodeoxyribonuclease activity, producing 3'-phosphomonoesters (GO:0016889)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	GEN1;SLX4;DNASE2B
GO_Molecular_Function_2021	guanosine-diphosphatase activity (GO:0004382)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	ENTPD1;CANT1;ENTPD2
GO_Molecular_Function_2021	H3 histone acetyltransferase activity (GO:0010484)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	MCM3AP;BRPF3;BRCA2
GO_Molecular_Function_2021	interleukin-1 binding (GO:0019966)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	IL1R2;PXDN;A2M
GO_Molecular_Function_2021	magnesium ion transmembrane transporter activity (GO:0015095)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	TUSC3;ZDHHC13;CNNM4
GO_Molecular_Function_2021	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	IL4I1;RNLS;DDO
GO_Molecular_Function_2021	P-type calcium transporter activity (GO:0005388)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	ATP2B4;ATP2A1;ATP2B2
GO_Molecular_Function_2021	phosphatidylethanolamine binding (GO:0008429)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	MAP1LC3A;NF1;ESYT1
GO_Molecular_Function_2021	single-stranded DNA exodeoxyribonuclease activity (GO:0008297)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	MGME1;POLE;PLD3
GO_Molecular_Function_2021	tumor necrosis factor-activated receptor activity (GO:0005031)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	TNFRSF19;TNFRSF11A;TNFRSF1A
GO_Molecular_Function_2021	uridine-diphosphatase activity (GO:0045134)	3/9	2.276465e-01	9.230189e-01	0	0	2.176888e+00	3.221710e+00	ENTPD1;CANT1;ENTPD2
GO_Molecular_Function_2021	metal ion transmembrane transporter activity (GO:0046873)	7/27	2.284190e-01	9.230189e-01	0	0	1.524142e+00	2.250508e+00	TUSC3;ATP2B4;ITPR2;ZDHHC13;CNNM4;SLC8A2;SLC9B2
GO_Molecular_Function_2021	nuclear receptor binding (GO:0016922)	26/120	2.312935e-01	9.230189e-01	0	0	1.205141e+00	1.764407e+00	TGFB1I1;BAZ2A;MED16;MED12;GRIP1;MED13;SMARCE1;STAT5B;NCOA2;DAXX;SMAD3;PRMT2;PROX1;TRERF1;FOXP1;NCOR2;NR4A3;NCOR1;CNOT1;TRIP6;PADI2;CTNNB1;MMS19;STRN;CCDC62;TAF1
GO_Molecular_Function_2021	transforming growth factor beta receptor binding (GO:0005160)	5/18	2.353913e-01	9.230189e-01	0	0	1.674705e+00	2.422471e+00	TGFBR3;SMAD3;TGFBRAP1;SMAD7;ENG
GO_Molecular_Function_2021	transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	5/18	2.353913e-01	9.230189e-01	0	0	1.674705e+00	2.422471e+00	TGFBR3;AMHR2;LTBP4;LTBP1;ENG
GO_Molecular_Function_2021	3-chloroallyl aldehyde dehydrogenase activity (GO:0004028)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	ALDH3A1;ALDH3B2
GO_Molecular_Function_2021	5'-deoxyribose-5-phosphate lyase activity (GO:0051575)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	POLQ;XRCC6
GO_Molecular_Function_2021	ATPase inhibitor activity (GO:0042030)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	TSC1;FNIP2
GO_Molecular_Function_2021	beta-2 adrenergic receptor binding (GO:0031698)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	PDE4D;GNAS
GO_Molecular_Function_2021	beta-galactosidase activity (GO:0004565)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	GLB1L;GLB1L2
GO_Molecular_Function_2021	C-X3-C chemokine binding (GO:0019960)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	ITGA4;ITGAV
GO_Molecular_Function_2021	cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication (GO:0086083)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	DSG2;DSC2
GO_Molecular_Function_2021	creatine kinase activity (GO:0004111)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	CKMT2;MAP4K4
GO_Molecular_Function_2021	ER retention sequence binding (GO:0046923)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	CEMIP;KDELR1
GO_Molecular_Function_2021	fibroblast growth factor-activated receptor activity (GO:0005007)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	FGFR2;FGFR1
GO_Molecular_Function_2021	glutathione transmembrane transporter activity (GO:0034634)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	ABCC4;ABCC1
GO_Molecular_Function_2021	guanylate cyclase activator activity (GO:0030250)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	RCVRN;GUCA2B
GO_Molecular_Function_2021	histone demethylase activity (H3-trimethyl-K4 specific) (GO:0034647)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	KDM5B;KDM5C
GO_Molecular_Function_2021	kainate selective glutamate receptor activity (GO:0015277)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	GRIK3;GRIK4
GO_Molecular_Function_2021	leukotriene-C4 synthase activity (GO:0004464)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	GSTM4;ALOX5AP
GO_Molecular_Function_2021	NAADP-sensitive calcium-release channel activity (GO:0072345)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	TPCN2;TPCN1
GO_Molecular_Function_2021	neuregulin binding (GO:0038132)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	ITGA6;ITGAV
GO_Molecular_Function_2021	neuropeptide Y receptor activity (GO:0004983)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	NPY5R;NPY1R
GO_Molecular_Function_2021	phosphatidylcholine flippase activity (GO:0140345)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	ATP8B1;ATP10B
GO_Molecular_Function_2021	phosphatidylserine flippase activity (GO:0140346)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	ATP8A1;ATP8B1
GO_Molecular_Function_2021	phosphotransferase activity, nitrogenous group as acceptor (GO:0016775)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	CKMT2;MAP4K4
GO_Molecular_Function_2021	prostaglandin E receptor activity (GO:0004957)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	HPGD;PTGER3
GO_Molecular_Function_2021	RNA polymerase II general transcription initiation factor binding (GO:0001091)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	AR;TBP
GO_Molecular_Function_2021	serotonin-gated cation-selective channel activity (GO:0022850)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	HTR3A;HTR3B
GO_Molecular_Function_2021	sphingosine-1-phosphate receptor activity (GO:0038036)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	SPHK1;GPR6
GO_Molecular_Function_2021	syndecan binding (GO:0045545)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	SDCBP;GPNMB
GO_Molecular_Function_2021	TPR domain binding (GO:0030911)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	HSP90AB1;SRP72
GO_Molecular_Function_2021	tumor necrosis factor binding (GO:0043120)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	A2M;TNFRSF1A
GO_Molecular_Function_2021	UDP-N-acetylglucosamine transmembrane transporter activity (GO:0005462)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	SLC35D1;SLC35D3
GO_Molecular_Function_2021	voltage-gated sodium channel activity involved in cardiac muscle cell action potential (GO:0086006)	2/5	2.360191e-01	9.230189e-01	0	0	2.902276e+00	4.190429e+00	SCN3B;SCN4B
GO_Molecular_Function_2021	calcium channel regulator activity (GO:0005246)	9/37	2.438657e-01	9.466670e-01	0	0	1.399783e+00	1.975287e+00	RRAD;STIM2;NRXN1;NRXN2;PACSIN3;SGK3;PRKG1;REM2;GEM
GO_Molecular_Function_2021	phosphotyrosine residue binding (GO:0001784)	9/37	2.438657e-01	9.466670e-01	0	0	1.399783e+00	1.975287e+00	SHC1;ABL1;PLCG2;ABL2;PTPN11;PTPN6;PIK3R1;CRK;PTPN3
GO_Molecular_Function_2021	carboxy-lyase activity (GO:0016831)	6/23	2.494681e-01	9.469448e-01	0	0	1.536822e+00	2.133761e+00	DDC;UROD;GAD1;AMD1;ECHDC1;ACMSD
GO_Molecular_Function_2021	low-density lipoprotein particle receptor binding (GO:0050750)	6/23	2.494681e-01	9.469448e-01	0	0	1.536822e+00	2.133761e+00	DNAJA1;SYT1;PCSK9;APBB1;ANKRA2;CLU
GO_Molecular_Function_2021	DNA-binding transcription factor binding (GO:0140297)	43/208	2.544631e-01	9.469448e-01	0	0	1.135689e+00	1.554304e+00	YAP1;RERE;ATF2;HDAC5;HDAC2;CRTC3;ZMYND8;ZBTB49;PRDM5;ATN1;CREM;RBPJ;MTDH;HDAC7;SIN3A;MYC;HEY2;ANKRD1;ANKRD2;RUNX1T1;PIAS3;TLE3;SMAD3;TBP;NEK6;LMO2;YWHAZ;TLE6;HCFC1;AR;TTC8;NCOR1;CREB1;RBL1;IFI27;SP1;DGKQ;CTNNB1;SIK1;ZFPM2;PTMA;PPARD;TAF1
GO_Molecular_Function_2021	L-glutamate transmembrane transporter activity (GO:0005313)	4/14	2.573874e-01	9.469448e-01	0	0	1.741548e+00	2.363582e+00	SLC1A2;SLC1A3;SLC17A7;SLC25A22
GO_Molecular_Function_2021	metal ion:proton antiporter activity (GO:0051139)	4/14	2.573874e-01	9.469448e-01	0	0	1.741548e+00	2.363582e+00	SLC9A2;SLC9A8;SLC9A9;SLC9B2
GO_Molecular_Function_2021	phospholipase binding (GO:0043274)	4/14	2.573874e-01	9.469448e-01	0	0	1.741548e+00	2.363582e+00	SRC;DGKQ;BLNK;ARHGAP6
GO_Molecular_Function_2021	protein kinase C activity (GO:0004697)	4/14	2.573874e-01	9.469448e-01	0	0	1.741548e+00	2.363582e+00	SMG1;PRKCH;PRKD3;PRKD1
GO_Molecular_Function_2021	histone demethylase activity (GO:0032452)	7/28	2.590034e-01	9.469448e-01	0	0	1.451475e+00	1.960817e+00	KDM5B;PHF2;KDM5C;KDM4B;KDM2A;KDM2B;FBXL19
GO_Molecular_Function_2021	protein serine/threonine/tyrosine kinase activity (GO:0004712)	7/28	2.590034e-01	9.469448e-01	0	0	1.451475e+00	1.960817e+00	RPS6KB1;LRRK2;TNK2;AKT1;TTK;MAP2K7;MAPK14
GO_Molecular_Function_2021	sodium ion transmembrane transporter activity (GO:0015081)	7/28	2.590034e-01	9.469448e-01	0	0	1.451475e+00	1.960817e+00	SLC9A2;SLC9A8;SLC9A9;SLC8A1;CNNM4;SLC8A2;SLC9B2
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	16/72	2.613836e-01	9.469448e-01	0	0	1.244443e+00	1.669751e+00	SHC4;EPHA4;DOCK4;DUSP3;ANGPT1;SHC1;PTPN11;RNF41;PITPNM3;GFRAL;PITPNM2;BLNK;ELMO2;CRK;SH2B3;SOCS5
GO_Molecular_Function_2021	2-oxoglutarate-dependent dioxygenase activity (GO:0016706)	8/33	2.656974e-01	9.469448e-01	0	0	1.393446e+00	1.846869e+00	KDM4B;ALKBH4;EGLN2;KDM2A;KDM2B;TET3;BBOX1;TET1
GO_Molecular_Function_2021	basal RNA polymerase II transcription machinery binding (GO:0001099)	8/33	2.656974e-01	9.469448e-01	0	0	1.393446e+00	1.846869e+00	AR;RECQL5;TBP;AGO1;UVSSA;SMYD2;WAC;ERCC5
GO_Molecular_Function_2021	DNA secondary structure binding (GO:0000217)	8/33	2.656974e-01	9.469448e-01	0	0	1.393446e+00	1.846869e+00	RECQL4;GEN1;LIN54;NEIL3;KMT2A;ABL1;ERCC5;RAD18
GO_Molecular_Function_2021	carboxypeptidase activity (GO:0004180)	9/38	2.704916e-01	9.469448e-01	0	0	1.351432e+00	1.767016e+00	CTSA;AGBL5;CPM;CPA2;AGBL4;AGTPBP1;AGBL1;CPA6;CPN1
GO_Molecular_Function_2021	sodium channel activity (GO:0005272)	9/38	2.704916e-01	9.469448e-01	0	0	1.351432e+00	1.767016e+00	HCN4;CACNA1I;SCN8A;SCNN1A;GRIK3;GRIK4;SCN3A;SCN4B;CACNA1G
GO_Molecular_Function_2021	ankyrin binding (GO:0030506)	5/19	2.739122e-01	9.469448e-01	0	0	1.554988e+00	2.013628e+00	SPTBN4;KCNQ2;CACNA1D;SPTB;SLC8A1
GO_Molecular_Function_2021	PDZ domain binding (GO:0030165)	14/63	2.801775e-01	9.469448e-01	0	0	1.244311e+00	1.583177e+00	SLC22A4;DOCK4;GRID2;PLEKHA1;ATP2B4;CRIM1;ARHGAP29;ATP2B2;SYNJ2;CIT;TGFBR3;SNTG2;DLG4;CCDC88C
GO_Molecular_Function_2021	ATPase binding (GO:0051117)	16/73	2.807420e-01	9.469448e-01	0	0	1.222535e+00	1.553010e+00	BRSK2;NOP58;PEX19;SRC;PDE4D;PIH1D1;CAV1;NR1H2;ANK2;EGFR;NKD2;AR;SLN;TMEM106B;SLC26A9;PTPN3
GO_Molecular_Function_2021	1-phosphatidylinositol-3-kinase activity (GO:0016303)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	ATM;PIK3C3;PIK3C2B
GO_Molecular_Function_2021	activin receptor binding (GO:0070697)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	GDF9;MAGI2;INHBA
GO_Molecular_Function_2021	calcium:sodium antiporter activity (GO:0005432)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	SLC24A4;SLC8A1;SLC8A2
GO_Molecular_Function_2021	cAMP-dependent protein kinase regulator activity (GO:0008603)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	PRKAR1B;PRKAG2;PKIG
GO_Molecular_Function_2021	chloride channel inhibitor activity (GO:0019869)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	VAMP8;WNK1;VTI1B
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	HEXIM2;CDKN2C;INCA1
GO_Molecular_Function_2021	histone demethylase activity (H3-K36 specific) (GO:0051864)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	KDM4B;KDM2A;KDM2B
GO_Molecular_Function_2021	histone methyltransferase activity (H3-K9 specific) (GO:0046974)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	SETD5;EHMT2;EHMT1
GO_Molecular_Function_2021	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides (GO:0016812)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	AMDHD1;CAD;OPLAH
GO_Molecular_Function_2021	P-type proton-exporting transporter activity (GO:0008553)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	ATP4A;ATP2A1;ATP12A
GO_Molecular_Function_2021	peptide N-acetyltransferase activity (GO:0034212)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	NAA20;NAA25;NAA16
GO_Molecular_Function_2021	protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	IZUMO1;DSG2;DSC2
GO_Molecular_Function_2021	ubiquitination-like modification-dependent protein binding (GO:0140035)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	DNAJB2;DAXX;PML
GO_Molecular_Function_2021	voltage-gated chloride channel activity (GO:0005247)	3/10	2.828598e-01	9.469448e-01	0	0	1.865789e+00	2.356126e+00	CLCN6;CLCN2;CLCN1
GO_Molecular_Function_2021	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	39/190	2.830721e-01	9.469448e-01	0	0	1.125305e+00	1.420195e+00	RERE;ATF2;HDAC5;HDAC2;ATN1;BAZ2A;RBPJ;MTDH;SIN3A;HEY2;ANKRD1;ANKRD2;CDK5RAP3;SMARCE1;PIAS3;NCOA2;SMAD3;TBP;DTX3L;ANXA4;LMO2;PROX1;PARP9;MAPK14;NCOR2;DNAJA1;AR;TTC8;CREB1;NCOR1;RBL1;IFI27;SP1;TAF4B;CTNNB1;ZFPM2;TRIM32;PPARD;TAF1
GO_Molecular_Function_2021	calmodulin-dependent protein kinase activity (GO:0004683)	6/24	2.840753e-01	9.469448e-01	0	0	1.451354e+00	1.826551e+00	CAMK2D;CAMK1D;CAMK2A;PTK2B;PHKA2;CAMK2G
GO_Molecular_Function_2021	lipoprotein particle binding (GO:0071813)	6/24	2.840753e-01	9.469448e-01	0	0	1.451354e+00	1.826551e+00	COLEC12;STAB2;PCSK9;CDH13;LDLR;HSPD1
GO_Molecular_Function_2021	Notch binding (GO:0005112)	6/24	2.840753e-01	9.469448e-01	0	0	1.451354e+00	1.826551e+00	JAG2;NCOR2;KCTD10;NOTCH4;AAK1;DLK2
GO_Molecular_Function_2021	protein phosphatase 2A binding (GO:0051721)	6/24	2.840753e-01	9.469448e-01	0	0	1.451354e+00	1.826551e+00	SPHK1;DAB2IP;STRN;SMG7;ARPP19;CTTNBP2NL
GO_Molecular_Function_2021	mitogen-activated protein kinase binding (GO:0051019)	7/29	2.906593e-01	9.469448e-01	0	0	1.385413e+00	1.711821e+00	MAPK7;GCH1;ABL1;PTPRJ;MAPK14;DUSP16;CDK5RAP3
GO_Molecular_Function_2021	phospholipase A2 activity (GO:0004623)	7/29	2.906593e-01	9.469448e-01	0	0	1.385413e+00	1.711821e+00	PLA2G4F;PLA2G4E;PNPLA8;PLA2G3;PLA2G7;PRDX6;PLB1
GO_Molecular_Function_2021	frizzled binding (GO:0005109)	8/34	2.950243e-01	9.469448e-01	0	0	1.339769e+00	1.635453e+00	SDCBP;WNT7B;CCDC88C;WNT7A;NDP;WNT2;LRP6;WNT4
GO_Molecular_Function_2021	damaged DNA binding (GO:0003684)	10/44	2.997920e-01	9.469448e-01	0	0	1.280718e+00	1.542838e+00	DCLRE1A;POLQ;NEIL3;ERCC3;OGG1;ERCC5;RAD1;APTX;FANCG;RAD18
GO_Molecular_Function_2021	acidic amino acid transmembrane transporter activity (GO:0015172)	4/15	3.029978e-01	9.469448e-01	0	0	1.583128e+00	1.890302e+00	SLC1A2;SLC1A3;SLC17A7;SLC25A22
GO_Molecular_Function_2021	calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	4/15	3.029978e-01	9.469448e-01	0	0	1.583128e+00	1.890302e+00	CAPN11;CAPN12;CAPN6;CAPN1
GO_Molecular_Function_2021	chloride channel regulator activity (GO:0017081)	4/15	3.029978e-01	9.469448e-01	0	0	1.583128e+00	1.890302e+00	VAMP8;WNK1;SGK3;VTI1B
GO_Molecular_Function_2021	death receptor binding (GO:0005123)	4/15	3.029978e-01	9.469448e-01	0	0	1.583128e+00	1.890302e+00	PIDD1;EDA;NTF3;DAB2IP
GO_Molecular_Function_2021	hexose transmembrane transporter activity (GO:0015149)	4/15	3.029978e-01	9.469448e-01	0	0	1.583128e+00	1.890302e+00	SLC2A1;SLC2A3;PPBP;SLC2A5
GO_Molecular_Function_2021	purinergic nucleotide receptor activity (GO:0001614)	4/15	3.029978e-01	9.469448e-01	0	0	1.583128e+00	1.890302e+00	P2RX7;P2RX6;P2RX5;P2RX3
GO_Molecular_Function_2021	11-cis retinal binding (GO:0005502)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	ABCA4;OPN5
GO_Molecular_Function_2021	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	ST8SIA2;ST8SIA6
GO_Molecular_Function_2021	apolipoprotein receptor binding (GO:0034190)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	NR1H2;PCSK9
GO_Molecular_Function_2021	calcium:cation antiporter activity (GO:0015368)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	SLC8A1;SLC8A2
GO_Molecular_Function_2021	carnitine O-acyltransferase activity (GO:0016406)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	CPT1A;CRAT
GO_Molecular_Function_2021	chromo shadow domain binding (GO:0070087)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	CHAF1A;ATRX
GO_Molecular_Function_2021	coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway (GO:1904929)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	PTK7;GPC6
GO_Molecular_Function_2021	crossover junction endodeoxyribonuclease activity (GO:0008821)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	GEN1;SLX4
GO_Molecular_Function_2021	dopamine receptor binding (GO:0050780)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	DLG4;GNAS
GO_Molecular_Function_2021	epinephrine binding (GO:0051379)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	ADRB3;RNLS
GO_Molecular_Function_2021	four-way junction helicase activity (GO:0009378)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	RECQL4;RECQL5
GO_Molecular_Function_2021	fructose binding (GO:0070061)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	ALDOA;SLC2A5
GO_Molecular_Function_2021	G protein-coupled opioid receptor activity (GO:0004985)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	OPRL1;OPRM1
GO_Molecular_Function_2021	leukemia inhibitory factor receptor activity (GO:0004923)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	PRLR;IL13RA1
GO_Molecular_Function_2021	myosin light chain binding (GO:0032027)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	MYH8;SPATA6
GO_Molecular_Function_2021	neurotrophin TRK receptor binding (GO:0005167)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	SHC1;PIK3R1
GO_Molecular_Function_2021	neurotrophin TRKA receptor binding (GO:0005168)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	SHC1;PIK3R1
GO_Molecular_Function_2021	oncostatin-M receptor activity (GO:0004924)	2/6	3.123477e-01	9.469448e-01	0	0	2.176573e+00	2.532743e+00	PRLR;IL13RA1
