Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of secretion by cell (GO:1903532)	18/72	1.124566e-01	8.379176e-01	0	0	1.452810e+00	3.174663e+00	UNC13B;CADPS2;FGA;ATP6AP1;GOLPH3L;FRMD4A;IGF1;TTN;BAIAP3;ANKRD1;MYO18A;ADAM8;STXBP5;APBB1;MYH10;ABCG1;CLASP1;EXOC1
GO_Biological_Process_2021	sensory perception of sound (GO:0007605)	22/91	1.147313e-01	8.379176e-01	0	0	1.389853e+00	3.009258e+00	SPTBN4;CEMIP;GRXCR2;USP53;EYA1;COL11A1;COL11A2;HPN;PCDH15;CACNA1D;ATP2B2;MYO7A;OTOR;CDC14A;MYO3B;MYO1A;MYO3A;CRYM;ALDH7A1;CCDC50;PDZD7;CLRN1
GO_Biological_Process_2021	regulation of epidermal growth factor-activated receptor activity (GO:0007176)	8/27	1.155956e-01	8.379176e-01	0	0	1.834159e+00	3.957487e+00	ZFYVE28;EPGN;ZGPAT;SHC1;EGF;CHMP6;AREG;SOCS5
GO_Biological_Process_2021	regulation of vasculature development (GO:1901342)	8/27	1.155956e-01	8.379176e-01	0	0	1.834159e+00	3.957487e+00	PLXND1;BMPER;GPNMB;NF1;HMOX1;PROK2;CTNNB1;FGF2
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	16/63	1.159431e-01	8.379176e-01	0	0	1.483564e+00	3.196569e+00	NRP1;BRSK2;THSD7B;MINK1;CDC42BPB;PARVB;ANTXR1;FER;PTK7;MYH9;FLNA;PHACTR1;RICTOR;TNIK;PDLIM4;MCU
GO_Biological_Process_2021	cell cycle G1/S phase transition (GO:0044843)	16/63	1.159431e-01	8.379176e-01	0	0	1.483564e+00	3.196569e+00	PLK3;CDKN2C;CUL5;CAMK2A;CUL1;INHBA;CCNA2;CUL4A;CCNE2;RPS6KB1;MYC;E2F1;SPDYA;CRLF3;POLE;CDKN3
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	29/125	1.197343e-01	8.379176e-01	0	0	1.317093e+00	2.795504e+00	GIPR;SLC2A1;CACNA1A;ITPR2;CACNA1D;CACNA1C;CACNA1E;TTN;DPP4;ANKRD1;MYO18A;IL12A;STXBP5;APBB1;MYH10;UNC13B;FGA;UQCC2;GOLPH3L;RFX3;FRMD4A;IGF1;PER2;DNAJC1;ADAM8;ABCG1;RAPGEF3;EXOC1;RAPGEF4
GO_Biological_Process_2021	activation of adenylate cyclase activity (GO:0007190)	10/36	1.200396e-01	8.379176e-01	0	0	1.675610e+00	3.552182e+00	LHCGR;ADCY9;ADRB3;GIPR;ADCY2;ADCY7;RXFP1;ADCY6;RXFP2;CAP2
GO_Biological_Process_2021	macrophage activation (GO:0042116)	10/36	1.200396e-01	8.379176e-01	0	0	1.675610e+00	3.552182e+00	SBNO2;CRTC3;DYSF;PLCG2;IFI35;NMI;AIF1;CLU;CX3CL1;FOXP1
GO_Biological_Process_2021	regulation of cardiac muscle contraction (GO:0055117)	10/36	1.200396e-01	8.379176e-01	0	0	1.675610e+00	3.552182e+00	HCN4;RYR2;PDE4D;RNF207;PDE4B;ANK2;NOS1;ADRA1A;SLC8A1;SMAD7
GO_Biological_Process_2021	regulation of embryonic development (GO:0045995)	10/36	1.200396e-01	8.379176e-01	0	0	1.675610e+00	3.552182e+00	RPS6KA6;RACGAP1;INSR;DAG1;EHMT1;NPHP3;WDPCP;PHLDB2;CLASP1;TLE6
GO_Biological_Process_2021	cilium organization (GO:0044782)	50/228	1.204026e-01	8.379176e-01	0	0	1.225457e+00	2.594187e+00	TTC26;PTPN23;PKD1;CDC14A;CDC14B;NUDCD3;WDR90;TEKT1;TEKT2;RTTN;TEKT5;CNGA4;CC2D2A;DYNC2H1;ACTR3;ABCC4;DNAAF1;CCDC113;ARMC9;RFX3;KIF24;DYNLL1;KIF27;LZTFL1;ARMC2;FAM161A;WDPCP;EXOC5;SSX2IP;ROPN1;EXOC1;INTU;DNAH5;FBF1;PLA2G3;ASAP1;ABLIM1;ABLIM3;STK36;FLNA;NPHP3;POC1B;PCNT;CCDC57;FUZ;FHDC1;ATAT1;TTC8;TTLL3;CEP89
GO_Biological_Process_2021	microtubule bundle formation (GO:0001578)	12/45	1.204676e-01	8.379176e-01	0	0	1.584381e+00	3.353143e+00	TTC26;LRGUK;CLIP1;RSPH1;TPPP3;CAPN6;TTLL3;MTCL1;PLK1;KIF20A;CLASP1;CDK5RAP2
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	12/45	1.204676e-01	8.379176e-01	0	0	1.584381e+00	3.353143e+00	BMP4;FOSL1;NGFR;SMAD3;TERT;NFIB;NFATC3;SOX9;FOXO3;FGF2;TEAD1;PPARD
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	56/258	1.215811e-01	8.379176e-01	0	0	1.209605e+00	2.548847e+00	CSF2;HSP90AB1;TGFB1I1;MDK;SIN3A;BOC;AKT1;SOX9;CD34;CDON;SOX5;PRKCH;ATP6AP1;HGF;AXIN2;NPNT;RUNX2;AR;CREB1;PAX8;PRKD1;ARHGEF2;NBL1;RIN2;PPARD;YAP1;FBN2;PLA2G3;LRP3;SDCBP;RRAS;GCNT2;ABL1;ECT2;BRINP3;AAMDC;TRPM4;WNT4;SMAD3;WNT7B;IGF1;MAPK14;AGT;NFKB1;MAPK12;MTOR;BMP4;FES;CARM1;ASXL2;CTNNB1;SP7;TRIM32;EZH2;PF4;FGFR1
GO_Biological_Process_2021	cytoskeleton-dependent intracellular transport (GO:0030705)	7/23	1.218033e-01	8.379176e-01	0	0	1.905647e+00	4.012049e+00	CCDC88B;DYNC1I2;CCDC88A;MYO10;CCDC88C;KIF1C;KIF1A
GO_Biological_Process_2021	positive regulation of morphogenesis of an epithelium (GO:1905332)	7/23	1.218033e-01	8.379176e-01	0	0	1.905647e+00	4.012049e+00	BMP4;PAX8;EGF;MDK;SOX9;FGF2;AGT
GO_Biological_Process_2021	positive regulation of receptor internalization (GO:0002092)	7/23	1.218033e-01	8.379176e-01	0	0	1.905647e+00	4.012049e+00	ANGPT1;EGF;INSR;MAGI2;NTF3;PCSK9;ARRB2
GO_Biological_Process_2021	regulation of neural precursor cell proliferation (GO:2000177)	7/23	1.218033e-01	8.379176e-01	0	0	1.905647e+00	4.012049e+00	KDM2B;MDK;LRRK2;PROX1;SLC16A2;SHCBP1;APPL2
GO_Biological_Process_2021	regulation of toll-like receptor 4 signaling pathway (GO:0034143)	7/23	1.218033e-01	8.379176e-01	0	0	1.905647e+00	4.012049e+00	NINJ1;DAB2IP;FLOT1;NR1H3;TNFAIP3;IFI35;APPL2
GO_Biological_Process_2021	vesicle transport along microtubule (GO:0047496)	7/23	1.218033e-01	8.379176e-01	0	0	1.905647e+00	4.012049e+00	DYNC1H1;FYCO1;NDE1;KIF13A;HTT;KIF1C;KIF1A
GO_Biological_Process_2021	phospholipid transport (GO:0015914)	15/59	1.242614e-01	8.379176e-01	0	0	1.485547e+00	3.097911e+00	PRELID2;ABCC1;ATP8A1;ATP8B1;ABCB4;ATP10D;ABCA4;ATP10B;ABCA7;TNFAIP8L3;ATP9B;LDLR;ABCG1;ATP9A;MFSD2A
GO_Biological_Process_2021	regulation of actin filament-based process (GO:0032970)	18/73	1.244277e-01	8.379176e-01	0	0	1.426307e+00	2.972468e+00	EPHA5;LRP1;ROCK1;FAM107A;TWF2;PDGFA;ARHGAP17;GRHL3;IQGAP1;BAIAP2;RHOBTB1;MTOR;CCDC88A;DLC1;ABL1;RICTOR;CRK;ARHGEF5
GO_Biological_Process_2021	arginine catabolic process (GO:0006527)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	ARG2;ARG1;NOS1
GO_Biological_Process_2021	cation homeostasis (GO:0055080)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	UNC80;TRPM7;CNNM4
GO_Biological_Process_2021	cellular amino acid biosynthetic process (GO:0008652)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	GAD1;ALDH1A1;BCAT2
GO_Biological_Process_2021	cellular response to monoamine stimulus (GO:0071868)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	NR4A3;ADCY6;TGM2
GO_Biological_Process_2021	creatine metabolic process (GO:0006600)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	CKMT2;GAMT;GATM
GO_Biological_Process_2021	cyclic nucleotide transport (GO:0070729)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	ABCC4;LRRC8D;SLC19A1
GO_Biological_Process_2021	dendrite arborization (GO:0140059)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	NRP1;SEMA3A;PHACTR1
GO_Biological_Process_2021	DNA ligation (GO:0006266)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	XRCC6;XRCC4;MGMT
GO_Biological_Process_2021	dorsal aorta development (GO:0035907)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	HEY2;RBPJ;ENG
GO_Biological_Process_2021	dorsal aorta morphogenesis (GO:0035912)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	HEY2;RBPJ;ENG
GO_Biological_Process_2021	epithelial cell differentiation involved in kidney development (GO:0035850)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	BMP4;SALL1;PAX8
GO_Biological_Process_2021	establishment of centrosome localization (GO:0051660)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	DLG1;PARD3;PARD3B
GO_Biological_Process_2021	G protein-coupled receptor internalization (GO:0002031)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	SAG;ARRB2;GTF2H2
GO_Biological_Process_2021	glandular epithelial cell development (GO:0002068)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	BMP4;PAX6;BMP5
GO_Biological_Process_2021	glomerular epithelial cell development (GO:0072310)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	MYO1E;MAGI2;IQGAP1
GO_Biological_Process_2021	glomerular visceral epithelial cell development (GO:0072015)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	MYO1E;MAGI2;IQGAP1
GO_Biological_Process_2021	Golgi disassembly (GO:0090166)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	GOLGA2;PLK3;PLK5
GO_Biological_Process_2021	marginal zone B cell differentiation (GO:0002315)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	DOCK10;DOCK11;PTK2B
GO_Biological_Process_2021	metanephric nephron tubule development (GO:0072234)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	PAX8;WNT7B;PKD1
GO_Biological_Process_2021	negative regulation of centriole replication (GO:0046600)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	TRIM37;BRCA1;CDK5RAP2
GO_Biological_Process_2021	negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	ARG1;NR1H2;NR1H3
GO_Biological_Process_2021	negative regulation of response to interferon-gamma (GO:0060331)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	ARG1;NR1H2;NR1H3
GO_Biological_Process_2021	negative regulation of T cell apoptotic process (GO:0070233)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	BMP4;PTCRA;JAK3
GO_Biological_Process_2021	negative regulation of T-helper 17 type immune response (GO:2000317)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	RC3H1;RC3H2;SMAD7
GO_Biological_Process_2021	oxygen transport (GO:0015671)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	MYC;NGB;IPCEF1
GO_Biological_Process_2021	polyamine biosynthetic process (GO:0006596)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	SMOX;AMD1;SRM
GO_Biological_Process_2021	positive regulation of adenylate cyclase activity (GO:0045762)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	NF1;CACNA1D;CACNA1C
GO_Biological_Process_2021	positive regulation of amyloid-beta clearance (GO:1900223)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	LRP1;ROCK1;ABCA7
GO_Biological_Process_2021	positive regulation of helicase activity (GO:0051096)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	CHTOP;MSH3;GTF2H2
GO_Biological_Process_2021	positive regulation of hormone metabolic process (GO:0032352)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	SLCO1C1;PAX8;HPN
GO_Biological_Process_2021	positive regulation of interleukin-23 production (GO:0032747)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	CSF2;PLCG2;IL17RA
GO_Biological_Process_2021	positive regulation of podosome assembly (GO:0071803)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	CSF2;ASAP1;LCP1
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	CAMK1D;RPS19;INSR
GO_Biological_Process_2021	regulation of blood-brain barrier permeability (GO:1905603)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	TJP1;OCLN;ANGPT1
GO_Biological_Process_2021	regulation of I-kappaB phosphorylation (GO:1903719)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	PLCG2;AKT1;CX3CL1
GO_Biological_Process_2021	regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	STPG1;ATF2;CAMK2A
GO_Biological_Process_2021	regulation of myosin-light-chain-phosphatase activity (GO:0035507)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	IKBKB;NUAK1;ROCK1
GO_Biological_Process_2021	regulation of striated muscle cell differentiation (GO:0051153)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	HDAC5;DMPK;SIK1
GO_Biological_Process_2021	regulation of T cell mediated immune response to tumor cell (GO:0002840)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	IL4I1;AHR;HSPD1
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell differentiation (GO:1905063)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	NFATC3;NFATC2;ENG
GO_Biological_Process_2021	rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	LSG1;XPO1;TSC1
GO_Biological_Process_2021	sinoatrial node development (GO:0003163)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	BMP4;HCN4;CACNA1G
GO_Biological_Process_2021	somatic recombination of immunoglobulin gene segments (GO:0016447)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	XRCC4;MSH3;PRKDC
GO_Biological_Process_2021	substrate-dependent cell migration, cell extension (GO:0006930)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	NRP1;SDCBP;OPHN1
GO_Biological_Process_2021	synaptic vesicle docking (GO:0016081)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	UNC13B;UNC13C;UNC13A
GO_Biological_Process_2021	thyroid hormone transport (GO:0070327)	3/7	1.261377e-01	8.379176e-01	0	0	3.265734e+00	6.761315e+00	SLCO1C1;CRYM;SLC16A2
GO_Biological_Process_2021	branching involved in ureteric bud morphogenesis (GO:0001658)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	BMP4;SALL1;PAX8;MYC;NPNT;FGF2
GO_Biological_Process_2021	excitatory postsynaptic potential (GO:0060079)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	MPP2;CHRNA3;GRID2;LRRK2;AKT1;ARRB2
GO_Biological_Process_2021	N-glycan processing (GO:0006491)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	FUT8;MAN2A1;ST8SIA2;MGAT4A;ST8SIA6;GANC
GO_Biological_Process_2021	negative regulation of RNA metabolic process (GO:0051253)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	NCOR2;ZC3H10;NCOR1;TERT;TMBIM6;PTBP3
GO_Biological_Process_2021	neuromuscular process (GO:0050905)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	CHRNA1;AGTPBP1;PRRT2;GCH1;DCTN1;NRXN1
GO_Biological_Process_2021	piRNA metabolic process (GO:0034587)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	EXD1;DDX4;HENMT1;TDRD12;MOV10L1;FKBP6
GO_Biological_Process_2021	positive regulation of cilium assembly (GO:0045724)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	CCDC88A;CROCC;HTT;FUZ;ZMYND10;KCTD17
GO_Biological_Process_2021	positive regulation of mitochondrial fission (GO:0090141)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	FIS1;MUL1;DDHD1;MIEF1;MFF;MCU
GO_Biological_Process_2021	positive regulation of triglyceride metabolic process (GO:0090208)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	NR1H2;NR1H3;LDLR;GPLD1;MFSD2A;PLIN5
GO_Biological_Process_2021	regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	ADAM19;TJP1;PTPRU;EPCAM;NOTCH4;FLOT1
GO_Biological_Process_2021	regulation of histone H3-K4 methylation (GO:0051569)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	DNMT1;KMT2A;PIH1D1;CTNNB1;BRCA1;BCOR
GO_Biological_Process_2021	regulation of mitochondrial membrane permeability (GO:0046902)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	BAD;CAMK2A;MUL1;PMAIP1;SLC25A31;BCL2L1
GO_Biological_Process_2021	ureteric bud development (GO:0001657)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	BMP4;SALL1;GPC3;SLIT2;NPNT;FGFR2
GO_Biological_Process_2021	ureteric bud morphogenesis (GO:0060675)	6/19	1.275328e-01	8.379176e-01	0	0	2.010185e+00	4.139739e+00	BMP4;SALL1;PAX8;MYC;NPNT;FGF2
GO_Biological_Process_2021	negative regulation of protein serine/threonine kinase activity (GO:0071901)	19/78	1.280044e-01	8.379176e-01	0	0	1.403507e+00	2.885175e+00	CDKN1C;HEXIM2;HEG1;INCA1;PLK1;DAB2IP;PTPRJ;SLC8A1;AGT;LRP6;BMP4;PRKAR1B;STK38;ABL1;NF1;AKT1;PKIG;SH2B3;CDK5RAP3
GO_Biological_Process_2021	cardiac muscle tissue morphogenesis (GO:0055008)	9/32	1.281081e-01	8.379176e-01	0	0	1.704609e+00	3.502769e+00	TGFBR3;MYL3;ANKRD1;PROX1;FGFR2;TTN;SMAD7;ENG;MYH7
GO_Biological_Process_2021	establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	9/32	1.281081e-01	8.379176e-01	0	0	1.704609e+00	3.502769e+00	CRB1;DLG1;DLG2;OPHN1;MTCL1;LRRC7;PARD3;SYNE4;PARD3B
GO_Biological_Process_2021	negative regulation of developmental growth (GO:0048640)	9/32	1.281081e-01	8.379176e-01	0	0	1.704609e+00	3.502769e+00	CDKL3;MSTN;MAP2;DCC;WWC1;PTCH1;TRIM46;DIP2B;RTN4
GO_Biological_Process_2021	positive regulation of telomere maintenance (GO:0032206)	9/32	1.281081e-01	8.379176e-01	0	0	1.704609e+00	3.502769e+00	RTEL1;RAD50;SLX4;TNKS2;ATRX;ATM;NAF1;MAP2K7;PML
GO_Biological_Process_2021	epithelial cell migration (GO:0010631)	11/41	1.290531e-01	8.379176e-01	0	0	1.597450e+00	3.270829e+00	DPP4;NRP1;ANLN;STARD13;ZEB2;PLXND1;ROCK1;KRT2;PXN;ABL1;CDH13
GO_Biological_Process_2021	visual system development (GO:0150063)	11/41	1.290531e-01	8.379176e-01	0	0	1.597450e+00	3.270829e+00	MEIS1;RBP4;ADAMTS18;SMOC1;PBX3;PAX6;CHRDL1;SIPA1L3;MEIS2;PBX1;FREM2
GO_Biological_Process_2021	regulation of innate immune response (GO:0045088)	16/64	1.290837e-01	8.379176e-01	0	0	1.452567e+00	2.973831e+00	HSP90AB1;TNFAIP3;MUL1;NLRC3;PTPN11;IFI35;NMI;PARP9;LRP8;IRF1;DHX58;TYRO3;POLR3F;ADAM8;PTPN6;APPL2
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	24/102	1.301740e-01	8.379176e-01	0	0	1.341234e+00	2.734618e+00	FARP1;PLXND1;DSCAM;NRXN1;FN1;ILK;NRXN2;CDH8;CDH6;DNM3;TJP1;SDK1;OPHN1;CDH22;CDH12;CDHR3;CDH24;FLNA;PKP4;ITGA6;TLN2;TLN1;SDK2;SHANK2
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	40/180	1.307838e-01	8.379176e-01	0	0	1.246030e+00	2.534686e+00	ECM1;STXBP2;PDGFA;ARHGAP17;CTSW;CLU;CPLX1;TTN;CYB5R1;OTOF;TIMP3;FLNA;FAM3C;TIMP1;A2M;LEFTY2;VTI1B;ABCC4;FGA;SYT1;ACTN2;BRPF3;EGF;ACTN1;HGF;PCDH7;FN1;IGF1;PPBP;SYT9;TUBA4A;F8;DNAJC5;SYT10;MYH9;TAGLN2;TLN1;ALDOA;VCL;PF4
GO_Biological_Process_2021	calcium ion import into cytosol (GO:1902656)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	CACNA2D1;ATP2B4;TRPV2;SLC8A1;SLC8A2
GO_Biological_Process_2021	cellular response to exogenous dsRNA (GO:0071360)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	COLEC12;DDX58;CAV1;FLOT1;MUL1
GO_Biological_Process_2021	contractile actin filament bundle assembly (GO:0030038)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	ITGB5;SRC;PDCD10;PHACTR1;FHDC1
GO_Biological_Process_2021	establishment of spindle localization (GO:0051293)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	DYNC1H1;ESPL1;MAP4;TLE6;CLASP1
GO_Biological_Process_2021	mammary gland epithelium development (GO:0061180)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	ERBB4;WNT7B;AKT1;WNT2;WNT4
GO_Biological_Process_2021	microvillus assembly (GO:0030033)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	MINK1;FXYD5;TNIK;RAPGEF6;MAP4K4
GO_Biological_Process_2021	negative regulation of cellular component movement (GO:0051271)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	TGFBR3;ACTN1;FBLN1;SPINT2;CRK
GO_Biological_Process_2021	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	OPA1;LRRK2;CREB3L1;TMBIM6;BCL2L1
GO_Biological_Process_2021	peptidyl-tyrosine autophosphorylation (GO:0038083)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	TEC;ABL1;PTK2B;EGFR;IGF1R
GO_Biological_Process_2021	positive regulation of double-strand break repair via homologous recombination (GO:1905168)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	FUS;TIMELESS;MMS19;FANCB;ARID2
GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	KMT2E;DNMT1;KMT2A;CTNNB1;BRCA1
GO_Biological_Process_2021	positive regulation of lyase activity (GO:0051349)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	NF1;CACNA1D;CACNA1C;NOS1;FXN
GO_Biological_Process_2021	protein hydroxylation (GO:0018126)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	ASPH;OGFOD1;VPS33B;PLOD3;PLOD2
GO_Biological_Process_2021	protein localization to chromosome, telomeric region (GO:0070198)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	TERT;TNKS2;ATRX;BRCA2;ATR
GO_Biological_Process_2021	pyrimidine nucleoside metabolic process (GO:0006213)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	CAD;DPYD;UPP1;UPB1;DHODH
GO_Biological_Process_2021	regulation of aerobic respiration (GO:1903715)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	ACTN3;UQCC2;AK4;ATP7A;CBFA2T3
GO_Biological_Process_2021	regulation of dephosphorylation (GO:0035303)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	PPP1R17;MTMR3;SRC;SMG7;CDK5RAP3
GO_Biological_Process_2021	stress fiber assembly (GO:0043149)	5/15	1.319586e-01	8.379176e-01	0	0	2.177519e+00	4.410057e+00	ITGB5;SRC;PDCD10;PHACTR1;FHDC1
GO_Biological_Process_2021	response to calcium ion (GO:0051592)	25/107	1.322256e-01	8.379176e-01	0	0	1.328996e+00	2.688885e+00	CPNE9;RYR1;RYR2;CAMK2D;AHCYL1;CPNE4;HPCA;IQGAP1;RASGRP2;RYR3;ADD1;TTN;PLCG2;KCNMB4;ECT2;FGA;SYT1;CAV1;ANXA11;SYT9;RASA4;SYT10;KCNMA1;ALOX5AP;GPLD1
GO_Biological_Process_2021	actin filament depolymerization (GO:0030042)	4/11	1.331937e-01	8.379176e-01	0	0	2.488385e+00	5.016463e+00	VIL1;MICAL1;MICAL3;TWF2
GO_Biological_Process_2021	camera-type eye morphogenesis (GO:0048593)	4/11	1.331937e-01	8.379176e-01	0	0	2.488385e+00	5.016463e+00	TENM3;KDM2B;NF1;LRP6
GO_Biological_Process_2021	cellular response to cholesterol (GO:0071397)	4/11	1.331937e-01	8.379176e-01	0	0	2.488385e+00	5.016463e+00	GRAMD1B;PTCH1;GPLD1;LRP6
GO_Biological_Process_2021	cellular response to interleukin-2 (GO:0071352)	4/11	1.331937e-01	8.379176e-01	0	0	2.488385e+00	5.016463e+00	STAT5B;SHC1;PTK2B;JAK3
GO_Biological_Process_2021	chromatin-mediated maintenance of transcription (GO:0048096)	4/11	1.331937e-01	8.379176e-01	0	0	2.488385e+00	5.016463e+00	ZMIZ1;ZMIZ2;PADI2;ARID1B
GO_Biological_Process_2021	coenzyme A biosynthetic process (GO:0015937)	4/11	1.331937e-01	8.379176e-01	0	0	2.488385e+00	5.016463e+00	SLC25A16;PPCS;DCAKD;COASY
